invoice_id,Branch,City,category, unit_price ,quantity,date,time,payment_method,rating,profit_margin, Revenue , Profit 
9019,WALM087,Waxahachie,Home and lifestyle,$20.00 ,3,9/10/2021,10:50:00 AM,Cash,7,0.33,$60.00 ,$19.80 
9020,WALM056,Rowlett,Fashion accessories,$64.00 ,2,16/07/22,7:42:00 AM,Cash,3,0.33,$128.00 ,$42.24 
9021,WALM086,Rosenberg,Home and lifestyle,$25.00 ,1,28/03/21,6:29:00 AM,Cash,5,0.33,$25.00 ,$8.25 
9022,WALM035,San Angelo,Fashion accessories,$67.00 ,2,30/10/22,3:29:00 PM,Cash,6,0.48,$134.00 ,$64.32 
9023,WALM056,Rowlett,Home and lifestyle,$38.00 ,3,15/02/22,1:36:00 PM,Cash,4,0.33,$114.00 ,$37.62 
9024,WALM030,Richardson,Fashion accessories,$54.00 ,3,14/08/21,3:32:00 PM,Cash,4,0.48,$162.00 ,$77.76 
9025,WALM035,San Angelo,Home and lifestyle,$67.00 ,2,21/10/23,11:23:00 AM,Cash,5,0.48,$134.00 ,$64.32 
9026,WALM054,Sherman,Fashion accessories,$53.00 ,3,22/05/23,9:14:00 AM,Cash,5,0.21,$159.00 ,$33.39 
9027,WALM050,Victoria,Home and lifestyle,$45.00 ,2,26/12/21,4:43:00 PM,Credit card,5,0.48,$90.00 ,$43.20 
9028,WALM058,Port Arthur,Fashion accessories,$19.00 ,1,29/07/20,1:14:00 PM,Cash,6,0.33,$19.00 ,$6.27 
9029,WALM046,Temple,Home and lifestyle,$60.00 ,1,3/11/2021,1:06:00 PM,Cash,6,0.48,$60.00 ,$28.80 
9030,WALM075,San Marcos,Fashion accessories,$60.00 ,2,10/2/2021,10:21:00 AM,Cash,5,0.33,$120.00 ,$39.60 
9031,WALM055,Waxahachie,Home and lifestyle,$46.00 ,1,13/10/21,9:18:00 AM,Cash,6,0.33,$46.00 ,$15.18 
9032,WALM074,Weslaco,Fashion accessories,$57.00 ,2,22/07/20,1:35:00 PM,Cash,6,0.33,$114.00 ,$37.62 
9033,WALM030,Richardson,Home and lifestyle,$66.00 ,3,11/6/2022,7:27:00 AM,Cash,5,0.48,$198.00 ,$95.04 
9034,WALM009,Plano,Fashion accessories,$53.00 ,1,28/06/23,7:41:00 AM,Cash,7,0.48,$53.00 ,$25.44 
9035,WALM032,Tyler,Home and lifestyle,$39.00 ,3,13/07/22,8:53:00 AM,Cash,5,0.48,$117.00 ,$56.16 
9036,WALM074,Weslaco,Fashion accessories,$78.00 ,2,11/9/2020,8:27:00 AM,Cash,6,0.33,$156.00 ,$51.48 
9037,WALM073,Seguin,Home and lifestyle,$79.00 ,3,2/6/2022,7:15:00 AM,Cash,3,0.33,$237.00 ,$78.21 
9038,WALM089,Southlake,Fashion accessories,$39.00 ,2,13/03/22,11:54:00 AM,Cash,5,0.33,$78.00 ,$25.74 
9039,WALM087,Waxahachie,Home and lifestyle,$66.00 ,2,4/3/2023,6:58:00 AM,Cash,5,0.33,$132.00 ,$43.56 
9040,WALM009,Plano,Fashion accessories,$36.00 ,3,10/4/2023,2:17:00 PM,Cash,6,0.48,$108.00 ,$51.84 
9041,WALM065,Texas City,Home and lifestyle,$50.00 ,2,22/06/20,10:29:00 AM,Cash,7,0.33,$100.00 ,$33.00 
9042,WALM055,Waxahachie,Fashion accessories,$58.00 ,2,7/4/2023,2:29:00 PM,Cash,5,0.33,$116.00 ,$38.28 
9043,WALM025,Waco,Home and lifestyle,$78.00 ,2,22/09/20,9:29:00 AM,Cash,5,0.48,$156.00 ,$74.88 
9044,WALM065,Texas City,Fashion accessories,$84.00 ,3,13/05/22,9:09:00 AM,Cash,5,0.33,$252.00 ,$83.16 
9045,WALM058,Port Arthur,Home and lifestyle,$30.00 ,3,1/10/2021,2:48:00 PM,Cash,7,0.33,$90.00 ,$29.70 
9046,WALM035,San Angelo,Fashion accessories,$84.00 ,1,14/07/20,9:51:00 AM,Cash,5,0.48,$84.00 ,$40.32 
9047,WALM082,Weslaco,Home and lifestyle,$24.00 ,2,26/03/20,8:29:00 AM,Cash,5,0.33,$48.00 ,$15.84 
9048,WALM073,Seguin,Fashion accessories,$68.00 ,1,9/8/2022,8:59:00 AM,Cash,3,0.33,$68.00 ,$22.44 
9049,WALM058,Port Arthur,Home and lifestyle,$61.00 ,2,8/11/2023,8:08:00 AM,Cash,4,0.33,$122.00 ,$40.26 
9050,WALM038,Sugar Land,Fashion accessories,$74.00 ,2,30/10/22,4:53:00 PM,Cash,4,0.48,$148.00 ,$71.04 
9051,WALM084,Schertz,Home and lifestyle,$83.00 ,3,25/10/22,7:06:00 AM,Cash,6,0.33,$249.00 ,$82.17 
9052,WALM058,Port Arthur,Fashion accessories,$28.00 ,3,7/7/2021,6:25:00 AM,Cash,5,0.33,$84.00 ,$27.72 
9053,WALM046,Temple,Home and lifestyle,$31.00 ,2,22/06/21,4:49:00 PM,Cash,5,0.48,$62.00 ,$29.76 
9054,WALM099,Weatherford,Fashion accessories,$52.00 ,1,12/5/2021,9:30:00 AM,Cash,4,0.18,$52.00 ,$9.36 
9055,WALM089,Southlake,Home and lifestyle,$25.00 ,1,11/4/2022,12:08:00 PM,Cash,6,0.33,$25.00 ,$8.25 
9056,WALM065,Texas City,Fashion accessories,$70.00 ,1,28/12/21,4:35:00 PM,Cash,3,0.33,$70.00 ,$23.10 
9057,WALM069,Rockwall,Home and lifestyle,$77.00 ,1,28/02/20,10:06:00 AM,Cash,3,0.33,$77.00 ,$25.41 
9058,WALM084,Schertz,Fashion accessories,$19.00 ,3,29/10/21,8:26:00 AM,Cash,6,0.33,$57.00 ,$18.81 
9059,WALM056,Rowlett,Home and lifestyle,$50.00 ,3,3/11/2023,2:25:00 PM,Cash,4,0.33,$150.00 ,$49.50 
9060,WALM075,San Marcos,Fashion accessories,$68.00 ,3,16/12/21,7:43:00 AM,Cash,7,0.33,$204.00 ,$67.32 
9061,WALM038,Sugar Land,Home and lifestyle,$48.00 ,1,13/06/21,11:07:00 AM,Cash,7,0.48,$48.00 ,$23.04 
9062,WALM075,San Marcos,Fashion accessories,$25.00 ,2,30/11/22,3:24:00 PM,Cash,5,0.33,$50.00 ,$16.50 
9063,WALM035,San Angelo,Home and lifestyle,$62.00 ,3,22/09/22,2:21:00 PM,Cash,3,0.48,$186.00 ,$89.28 
9064,WALM046,Temple,Fashion accessories,$81.00 ,2,30/08/20,3:34:00 PM,Cash,5,0.48,$162.00 ,$77.76 
9065,WALM025,Waco,Home and lifestyle,$28.00 ,3,5/11/2022,10:56:00 AM,Cash,5,0.48,$84.00 ,$40.32 
9066,WALM065,Texas City,Fashion accessories,$15.00 ,1,4/11/2020,7:43:00 AM,Cash,6,0.33,$15.00 ,$4.95 
9067,WALM032,Tyler,Home and lifestyle,$70.00 ,2,19/09/21,12:43:00 PM,Cash,4,0.48,$140.00 ,$67.20 
9068,WALM055,Waxahachie,Fashion accessories,$50.00 ,3,4/10/2022,3:33:00 PM,Cash,5,0.33,$150.00 ,$49.50 
9069,WALM025,Waco,Home and lifestyle,$47.00 ,2,16/02/22,7:13:00 AM,Cash,7,0.48,$94.00 ,$45.12 
9070,WALM029,Round Rock,Fashion accessories,$28.00 ,1,30/07/21,6:58:00 AM,Cash,7,0.48,$28.00 ,$13.44 
9071,WALM030,Richardson,Home and lifestyle,$54.00 ,2,14/08/22,10:00:00 AM,Cash,7,0.48,$108.00 ,$51.84 
9072,WALM025,Waco,Fashion accessories,$68.00 ,3,9/8/2020,12:51:00 PM,Cash,4,0.48,$204.00 ,$97.92 
9073,WALM058,Port Arthur,Home and lifestyle,$83.00 ,2,1/3/2022,4:17:00 PM,Cash,5,0.33,$166.00 ,$54.78 
9074,WALM074,Weslaco,Fashion accessories,$51.00 ,3,26/05/20,4:27:00 PM,Cash,3,0.33,$153.00 ,$50.49 
9075,WALM050,Victoria,Home and lifestyle,$57.00 ,3,27/07/21,12:56:00 PM,Credit card,4,0.48,$171.00 ,$82.08 
9076,WALM065,Texas City,Fashion accessories,$36.00 ,1,31/08/21,3:16:00 PM,Cash,5,0.33,$36.00 ,$11.88 
9077,WALM099,Weatherford,Home and lifestyle,$71.00 ,1,28/08/20,1:01:00 PM,Cash,5,0.18,$71.00 ,$12.78 
9078,WALM089,Southlake,Fashion accessories,$56.00 ,1,30/10/22,11:42:00 AM,Cash,4,0.33,$56.00 ,$18.48 
9079,WALM058,Port Arthur,Home and lifestyle,$67.00 ,1,20/05/23,11:18:00 AM,Cash,6,0.33,$67.00 ,$22.11 
9080,WALM069,Rockwall,Fashion accessories,$15.00 ,3,14/04/23,11:33:00 AM,Cash,4,0.33,$45.00 ,$14.85 
9081,WALM056,Rowlett,Home and lifestyle,$32.00 ,2,11/1/2021,9:24:00 AM,Cash,4,0.33,$64.00 ,$21.12 
9082,WALM050,Victoria,Fashion accessories,$81.00 ,1,5/1/2023,1:54:00 PM,Credit card,4,0.48,$81.00 ,$38.88 
9083,WALM035,San Angelo,Home and lifestyle,$17.00 ,2,19/05/21,7:58:00 AM,Cash,6,0.48,$34.00 ,$16.32 
9084,WALM099,Weatherford,Fashion accessories,$85.00 ,3,26/06/20,8:09:00 AM,Cash,5,0.18,$255.00 ,$45.90 
9085,WALM050,Victoria,Home and lifestyle,$21.00 ,1,7/6/2020,2:07:00 PM,Credit card,6,0.48,$21.00 ,$10.08 
9086,WALM087,Waxahachie,Fashion accessories,$22.00 ,3,12/5/2022,7:58:00 AM,Cash,6,0.33,$66.00 ,$21.78 
9087,WALM089,Southlake,Home and lifestyle,$77.00 ,1,14/09/23,12:31:00 PM,Cash,3,0.33,$77.00 ,$25.41 
9088,WALM003,San Antonio,Fashion accessories,$49.00 ,2,25/12/21,6:39:00 AM,Cash,3,0.48,$98.00 ,$47.04 
9089,WALM073,Seguin,Home and lifestyle,$16.00 ,3,18/02/22,12:42:00 PM,Cash,4,0.33,$48.00 ,$15.84 
9090,WALM046,Temple,Fashion accessories,$54.00 ,3,20/10/20,11:11:00 AM,Cash,7,0.48,$162.00 ,$77.76 
9091,WALM003,San Antonio,Home and lifestyle,$49.00 ,2,15/07/20,12:15:00 PM,Cash,3,0.48,$98.00 ,$47.04 
9092,WALM084,Schertz,Fashion accessories,$50.00 ,3,6/5/2020,6:37:00 AM,Cash,7,0.33,$150.00 ,$49.50 
9093,WALM074,Weslaco,Home and lifestyle,$79.00 ,3,15/12/23,9:27:00 AM,Cash,3,0.33,$237.00 ,$78.21 
9094,WALM065,Texas City,Fashion accessories,$82.00 ,3,26/07/21,3:40:00 PM,Cash,4,0.33,$246.00 ,$81.18 
9095,WALM038,Sugar Land,Home and lifestyle,$30.00 ,1,22/03/23,1:52:00 PM,Cash,7,0.48,$30.00 ,$14.40 
9096,WALM089,Southlake,Fashion accessories,$35.00 ,3,27/08/22,1:11:00 PM,Cash,7,0.33,$105.00 ,$34.65 
9097,WALM038,Sugar Land,Home and lifestyle,$57.00 ,1,17/07/21,6:18:00 AM,Cash,4,0.48,$57.00 ,$27.36 
9098,WALM054,Sherman,Fashion accessories,$20.00 ,2,28/12/21,2:56:00 PM,Cash,4,0.21,$40.00 ,$8.40 
9099,WALM025,Waco,Home and lifestyle,$36.00 ,2,28/01/22,10:12:00 AM,Cash,5,0.48,$72.00 ,$34.56 
9100,WALM054,Sherman,Fashion accessories,$58.00 ,2,19/09/21,10:35:00 AM,Cash,3,0.21,$116.00 ,$24.36 
9101,WALM029,Round Rock,Home and lifestyle,$36.00 ,1,29/05/23,9:25:00 AM,Cash,3,0.48,$36.00 ,$17.28 
9102,WALM075,San Marcos,Fashion accessories,$23.00 ,2,17/07/22,7:34:00 AM,Cash,7,0.33,$46.00 ,$15.18 
9103,WALM065,Texas City,Home and lifestyle,$31.00 ,1,22/08/20,7:51:00 AM,Cash,7,0.33,$31.00 ,$10.23 
9104,WALM050,Victoria,Fashion accessories,$73.00 ,1,31/10/23,6:43:00 AM,Credit card,7,0.48,$73.00 ,$35.04 
9105,WALM082,Weslaco,Home and lifestyle,$75.00 ,3,8/9/2021,8:25:00 AM,Cash,3,0.33,$225.00 ,$74.25 
9106,WALM089,Southlake,Fashion accessories,$83.00 ,2,16/11/20,8:39:00 AM,Cash,7,0.33,$166.00 ,$54.78 
9107,WALM046,Temple,Home and lifestyle,$30.00 ,3,28/05/22,8:06:00 AM,Cash,3,0.48,$90.00 ,$43.20 
9108,WALM087,Waxahachie,Fashion accessories,$78.00 ,1,10/1/2022,10:32:00 AM,Cash,4,0.33,$78.00 ,$25.74 
9109,WALM054,Sherman,Home and lifestyle,$28.00 ,1,15/06/20,8:28:00 AM,Cash,6,0.21,$28.00 ,$5.88 
9110,WALM075,San Marcos,Fashion accessories,$19.00 ,1,10/10/2021,1:38:00 PM,Cash,6,0.33,$19.00 ,$6.27 
9111,WALM050,Victoria,Home and lifestyle,$48.00 ,3,18/09/22,7:26:00 AM,Credit card,4,0.48,$144.00 ,$69.12 
9112,WALM054,Sherman,Fashion accessories,$57.00 ,1,14/12/20,9:26:00 AM,Cash,3,0.33,$57.00 ,$18.81 
9113,WALM025,Waco,Home and lifestyle,$60.00 ,2,1/7/2022,11:00:00 AM,Cash,7,0.48,$120.00 ,$57.60 
9114,WALM099,Weatherford,Fashion accessories,$19.00 ,2,26/01/20,12:17:00 PM,Cash,3,0.18,$38.00 ,$6.84 
9115,WALM074,Weslaco,Home and lifestyle,$81.00 ,2,29/07/23,12:20:00 PM,Cash,7,0.33,$162.00 ,$53.46 
9116,WALM087,Waxahachie,Fashion accessories,$69.00 ,2,23/04/23,7:11:00 AM,Cash,7,0.33,$138.00 ,$45.54 
9117,WALM050,Victoria,Home and lifestyle,$33.00 ,2,12/5/2022,11:14:00 AM,Credit card,6,0.48,$66.00 ,$31.68 
9118,WALM003,San Antonio,Fashion accessories,$73.00 ,1,8/2/2022,1:44:00 PM,Cash,7,0.48,$73.00 ,$35.04 
9119,WALM087,Waxahachie,Home and lifestyle,$28.00 ,2,21/05/22,1:09:00 PM,Cash,5,0.33,$56.00 ,$18.48 
9120,WALM046,Temple,Fashion accessories,$19.00 ,2,18/12/22,8:50:00 AM,Cash,4,0.48,$38.00 ,$18.24 
9121,WALM084,Schertz,Home and lifestyle,$46.00 ,1,22/01/22,2:57:00 PM,Cash,4,0.33,$46.00 ,$15.18 
9122,WALM056,Rowlett,Fashion accessories,$20.00 ,3,18/09/22,2:39:00 PM,Cash,6,0.33,$60.00 ,$19.80 
9123,WALM082,Weslaco,Home and lifestyle,$78.00 ,2,14/02/22,2:59:00 PM,Cash,6,0.33,$156.00 ,$51.48 
9124,WALM074,Weslaco,Fashion accessories,$31.00 ,1,6/12/2021,1:40:00 PM,Cash,4,0.33,$31.00 ,$10.23 
9125,WALM056,Rowlett,Home and lifestyle,$62.00 ,3,2/5/2023,3:26:00 PM,Cash,4,0.33,$186.00 ,$61.38 
9126,WALM038,Sugar Land,Fashion accessories,$18.00 ,2,30/07/20,1:44:00 PM,Cash,5,0.48,$36.00 ,$17.28 
9127,WALM038,Sugar Land,Home and lifestyle,$29.00 ,2,22/07/20,1:15:00 PM,Cash,6,0.48,$58.00 ,$27.84 
9128,WALM009,Plano,Fashion accessories,$44.00 ,1,21/09/23,7:45:00 AM,Cash,5,0.48,$44.00 ,$21.12 
9129,WALM025,Waco,Home and lifestyle,$33.00 ,2,19/03/22,8:30:00 AM,Cash,5,0.48,$66.00 ,$31.68 
9130,WALM025,Waco,Fashion accessories,$34.00 ,1,8/2/2022,11:09:00 AM,Cash,5,0.48,$34.00 ,$16.32 
9131,WALM074,Weslaco,Home and lifestyle,$75.00 ,1,13/06/20,9:55:00 AM,Cash,7,0.33,$75.00 ,$24.75 
9132,WALM046,Temple,Fashion accessories,$79.00 ,2,8/5/2020,12:05:00 PM,Cash,7,0.48,$158.00 ,$75.84 
9133,WALM084,Schertz,Home and lifestyle,$73.00 ,3,1/8/2021,2:43:00 PM,Cash,7,0.33,$219.00 ,$72.27 
9134,WALM082,Weslaco,Fashion accessories,$73.00 ,1,13/08/22,8:33:00 AM,Cash,7,0.33,$73.00 ,$24.09 
9135,WALM075,San Marcos,Home and lifestyle,$44.00 ,2,30/05/22,2:25:00 PM,Cash,5,0.33,$88.00 ,$29.04 
9136,WALM038,Sugar Land,Fashion accessories,$73.00 ,2,6/12/2020,3:33:00 PM,Cash,4,0.48,$146.00 ,$70.08 
9137,WALM074,Weslaco,Home and lifestyle,$40.00 ,1,26/12/23,7:08:00 AM,Cash,6,0.33,$40.00 ,$13.20 
9138,WALM030,Richardson,Fashion accessories,$72.00 ,3,3/10/2022,6:16:00 AM,Cash,3,0.48,$216.00 ,$103.68 
9139,WALM055,Waxahachie,Home and lifestyle,$63.00 ,2,11/1/2023,7:39:00 AM,Cash,4,0.33,$126.00 ,$41.58 
9140,WALM046,Temple,Fashion accessories,$35.00 ,3,29/03/21,4:17:00 PM,Cash,6,0.48,$105.00 ,$50.40 
9141,WALM046,Temple,Home and lifestyle,$30.00 ,2,16/11/22,6:46:00 AM,Cash,5,0.48,$60.00 ,$28.80 
9142,WALM038,Sugar Land,Fashion accessories,$22.00 ,2,30/01/22,6:46:00 AM,Cash,7,0.48,$44.00 ,$21.12 
9143,WALM074,Weslaco,Home and lifestyle,$17.00 ,2,3/7/2021,8:18:00 AM,Cash,6,0.33,$34.00 ,$11.22 
9144,WALM099,Weatherford,Fashion accessories,$69.00 ,3,13/03/22,7:48:00 AM,Cash,5,0.18,$207.00 ,$37.26 
9145,WALM082,Weslaco,Home and lifestyle,$63.00 ,1,13/04/23,10:50:00 AM,Cash,3,0.33,$63.00 ,$20.79 
9146,WALM082,Weslaco,Fashion accessories,$38.00 ,3,10/11/2023,9:41:00 AM,Cash,3,0.33,$114.00 ,$37.62 
9147,WALM054,Sherman,Home and lifestyle,$40.00 ,1,26/01/20,3:08:00 PM,Cash,4,0.21,$40.00 ,$8.40 
9148,WALM032,Tyler,Fashion accessories,$37.00 ,2,20/11/21,1:46:00 PM,Cash,7,0.48,$74.00 ,$35.52 
9149,WALM089,Southlake,Home and lifestyle,$66.00 ,1,2/10/2021,6:31:00 AM,Cash,7,0.33,$66.00 ,$21.78 
9150,WALM082,Weslaco,Fashion accessories,$83.00 ,3,1/10/2021,1:38:00 PM,Cash,3,0.33,$249.00 ,$82.17 
9151,WALM025,Waco,Home and lifestyle,$60.00 ,2,8/6/2021,12:32:00 PM,Cash,7,0.48,$120.00 ,$57.60 
9152,WALM055,Waxahachie,Fashion accessories,$84.00 ,3,20/10/21,3:30:00 PM,Cash,5,0.33,$252.00 ,$83.16 
9153,WALM089,Southlake,Home and lifestyle,$16.00 ,2,7/2/2021,6:49:00 AM,Cash,6,0.33,$32.00 ,$10.56 
9154,WALM087,Waxahachie,Fashion accessories,$84.00 ,3,20/11/22,9:06:00 AM,Cash,5,0.33,$252.00 ,$83.16 
9155,WALM038,Sugar Land,Home and lifestyle,$70.00 ,2,30/01/20,1:35:00 PM,Cash,5,0.48,$140.00 ,$67.20 
9156,WALM029,Round Rock,Fashion accessories,$40.00 ,1,5/3/2021,11:39:00 AM,Cash,3,0.48,$40.00 ,$19.20 
9157,WALM056,Rowlett,Home and lifestyle,$27.00 ,1,29/06/21,8:14:00 AM,Cash,5,0.33,$27.00 ,$8.91 
9158,WALM086,Rosenberg,Fashion accessories,$73.00 ,3,25/03/20,1:49:00 PM,Cash,3,0.33,$219.00 ,$72.27 
9159,WALM073,Seguin,Home and lifestyle,$35.00 ,3,3/10/2023,4:19:00 PM,Cash,4,0.33,$105.00 ,$34.65 
9160,WALM054,Sherman,Fashion accessories,$52.00 ,2,13/11/20,6:18:00 AM,Cash,5,0.33,$104.00 ,$34.32 
9161,WALM050,Victoria,Home and lifestyle,$19.00 ,2,30/08/23,9:39:00 AM,Credit card,6,0.48,$38.00 ,$18.24 
9162,WALM075,San Marcos,Fashion accessories,$38.00 ,3,19/01/21,4:45:00 PM,Cash,7,0.33,$114.00 ,$37.62 
9163,WALM069,Rockwall,Home and lifestyle,$69.00 ,2,3/4/2021,1:12:00 PM,Cash,7,0.33,$138.00 ,$45.54 
9164,WALM075,San Marcos,Fashion accessories,$57.00 ,2,11/6/2022,4:36:00 PM,Cash,6,0.33,$114.00 ,$37.62 
9165,WALM089,Southlake,Home and lifestyle,$80.00 ,2,1/10/2021,10:20:00 AM,Cash,7,0.33,$160.00 ,$52.80 
9166,WALM029,Round Rock,Fashion accessories,$41.00 ,3,24/06/23,2:22:00 PM,Cash,7,0.48,$123.00 ,$59.04 
9167,WALM089,Southlake,Home and lifestyle,$16.00 ,3,11/12/2022,12:02:00 PM,Cash,7,0.33,$48.00 ,$15.84 
9168,WALM050,Victoria,Fashion accessories,$60.00 ,1,17/07/23,3:13:00 PM,Credit card,6,0.48,$60.00 ,$28.80 
9169,WALM075,San Marcos,Home and lifestyle,$26.00 ,1,19/07/21,9:14:00 AM,Cash,7,0.33,$26.00 ,$8.58 
9170,WALM082,Weslaco,Fashion accessories,$22.00 ,3,20/08/20,1:33:00 PM,Cash,7,0.33,$66.00 ,$21.78 
9171,WALM009,Plano,Home and lifestyle,$79.00 ,2,7/2/2023,11:37:00 AM,Cash,4,0.48,$158.00 ,$75.84 
9172,WALM056,Rowlett,Fashion accessories,$43.00 ,3,4/2/2023,10:57:00 AM,Cash,4,0.33,$129.00 ,$42.57 
9173,WALM075,San Marcos,Home and lifestyle,$44.00 ,1,20/11/23,12:23:00 PM,Cash,5,0.33,$44.00 ,$14.52 
9174,WALM058,Port Arthur,Fashion accessories,$36.00 ,2,29/09/22,11:48:00 AM,Cash,4,0.33,$72.00 ,$23.76 
9175,WALM032,Tyler,Home and lifestyle,$60.00 ,2,15/02/23,7:57:00 AM,Cash,5,0.48,$120.00 ,$57.60 
9176,WALM003,San Antonio,Fashion accessories,$83.00 ,2,11/11/2023,1:26:00 PM,Cash,4,0.48,$166.00 ,$79.68 
9177,WALM029,Round Rock,Home and lifestyle,$81.00 ,2,22/12/21,2:54:00 PM,Cash,4,0.48,$162.00 ,$77.76 
9178,WALM055,Waxahachie,Fashion accessories,$25.00 ,3,21/04/23,1:40:00 PM,Cash,5,0.33,$75.00 ,$24.75 
9179,WALM058,Port Arthur,Home and lifestyle,$67.00 ,1,22/07/23,4:51:00 PM,Cash,7,0.33,$67.00 ,$22.11 
9180,WALM025,Waco,Fashion accessories,$56.00 ,1,27/06/20,4:40:00 PM,Cash,5,0.48,$56.00 ,$26.88 
9181,WALM056,Rowlett,Home and lifestyle,$43.00 ,2,27/05/21,1:56:00 PM,Cash,3,0.33,$86.00 ,$28.38 
9182,WALM046,Temple,Fashion accessories,$23.00 ,3,31/10/23,3:39:00 PM,Cash,7,0.48,$69.00 ,$33.12 
9183,WALM038,Sugar Land,Home and lifestyle,$50.00 ,1,4/1/2020,8:16:00 AM,Cash,7,0.48,$50.00 ,$24.00 
9184,WALM086,Rosenberg,Fashion accessories,$60.00 ,3,3/1/2023,7:23:00 AM,Cash,7,0.33,$180.00 ,$59.40 
9185,WALM025,Waco,Home and lifestyle,$28.00 ,1,7/11/2021,11:44:00 AM,Cash,3,0.48,$28.00 ,$13.44 
9186,WALM087,Waxahachie,Fashion accessories,$27.00 ,2,20/12/21,10:34:00 AM,Cash,4,0.33,$54.00 ,$17.82 
9187,WALM099,Weatherford,Home and lifestyle,$48.00 ,3,18/10/21,1:43:00 PM,Cash,6,0.18,$144.00 ,$25.92 
9188,WALM029,Round Rock,Fashion accessories,$54.00 ,3,9/2/2021,11:42:00 AM,Cash,6,0.48,$162.00 ,$77.76 
9189,WALM058,Port Arthur,Home and lifestyle,$37.00 ,1,12/5/2021,9:00:00 AM,Cash,3,0.33,$37.00 ,$12.21 
9190,WALM089,Southlake,Fashion accessories,$33.00 ,2,23/04/20,9:34:00 AM,Cash,4,0.33,$66.00 ,$21.78 
9191,WALM099,Weatherford,Home and lifestyle,$74.00 ,2,29/01/23,7:51:00 AM,Cash,7,0.18,$148.00 ,$26.64 
9192,WALM038,Sugar Land,Fashion accessories,$34.00 ,2,8/9/2023,8:33:00 AM,Cash,3,0.48,$68.00 ,$32.64 
9193,WALM038,Sugar Land,Home and lifestyle,$63.00 ,2,4/4/2020,6:30:00 AM,Cash,4,0.48,$126.00 ,$60.48 
9194,WALM054,Sherman,Fashion accessories,$39.00 ,3,19/04/20,7:21:00 AM,Cash,7,0.33,$117.00 ,$38.61 
9195,WALM046,Temple,Home and lifestyle,$57.00 ,1,28/08/21,7:59:00 AM,Cash,6,0.48,$57.00 ,$27.36 
9196,WALM025,Waco,Fashion accessories,$51.00 ,2,19/02/20,2:02:00 PM,Cash,4,0.48,$102.00 ,$48.96 
9197,WALM082,Weslaco,Home and lifestyle,$40.00 ,2,2/3/2021,2:40:00 PM,Cash,4,0.33,$80.00 ,$26.40 
9198,WALM087,Waxahachie,Fashion accessories,$30.00 ,1,1/11/2022,11:11:00 AM,Cash,5,0.33,$30.00 ,$9.90 
9199,WALM087,Waxahachie,Home and lifestyle,$39.00 ,1,5/8/2023,4:43:00 PM,Cash,7,0.33,$39.00 ,$12.87 
9200,WALM069,Rockwall,Fashion accessories,$68.00 ,2,18/11/21,6:24:00 AM,Cash,5,0.33,$136.00 ,$44.88 
9201,WALM084,Schertz,Home and lifestyle,$51.00 ,3,7/12/2020,6:53:00 AM,Cash,7,0.33,$153.00 ,$50.49 
9202,WALM030,Richardson,Fashion accessories,$19.00 ,2,14/01/22,4:32:00 PM,Cash,6,0.48,$38.00 ,$18.24 
9203,WALM035,San Angelo,Home and lifestyle,$83.00 ,2,28/12/21,2:41:00 PM,Cash,3,0.48,$166.00 ,$79.68 
9204,WALM009,Plano,Fashion accessories,$44.00 ,2,20/06/20,2:15:00 PM,Cash,6,0.48,$88.00 ,$42.24 
9205,WALM009,Plano,Home and lifestyle,$46.00 ,3,1/11/2020,10:00:00 AM,Cash,5,0.48,$138.00 ,$66.24 
9206,WALM035,San Angelo,Fashion accessories,$45.00 ,3,18/01/21,2:29:00 PM,Cash,5,0.48,$135.00 ,$64.80 
9207,WALM054,Sherman,Home and lifestyle,$76.00 ,2,27/03/22,1:00:00 PM,Cash,3,0.21,$152.00 ,$31.92 
9208,WALM009,Plano,Fashion accessories,$61.00 ,2,16/05/21,11:44:00 AM,Cash,4,0.48,$122.00 ,$58.56 
9209,WALM050,Victoria,Home and lifestyle,$35.00 ,3,17/01/22,6:56:00 AM,Credit card,4,0.48,$105.00 ,$50.40 
9210,WALM075,San Marcos,Fashion accessories,$52.00 ,3,5/4/2020,10:16:00 AM,Cash,3,0.33,$156.00 ,$51.48 
9211,WALM055,Waxahachie,Home and lifestyle,$46.00 ,2,20/06/22,10:43:00 AM,Cash,4,0.33,$92.00 ,$30.36 
9212,WALM030,Richardson,Fashion accessories,$36.00 ,2,7/3/2020,7:25:00 AM,Cash,3,0.48,$72.00 ,$34.56 
9213,WALM046,Temple,Home and lifestyle,$78.00 ,3,18/03/21,9:23:00 AM,Cash,6,0.48,$234.00 ,$112.32 
9214,WALM087,Waxahachie,Fashion accessories,$23.00 ,3,16/02/22,1:35:00 PM,Cash,4,0.33,$69.00 ,$22.77 
9215,WALM009,Plano,Home and lifestyle,$74.00 ,3,5/11/2023,4:03:00 PM,Cash,4,0.48,$222.00 ,$106.56 
9216,WALM058,Port Arthur,Fashion accessories,$71.00 ,1,5/2/2022,7:43:00 AM,Cash,6,0.33,$71.00 ,$23.43 
9217,WALM055,Waxahachie,Home and lifestyle,$45.00 ,3,28/11/20,1:02:00 PM,Cash,5,0.33,$135.00 ,$44.55 
9218,WALM003,San Antonio,Fashion accessories,$79.00 ,2,28/06/21,1:16:00 PM,Cash,3,0.48,$158.00 ,$75.84 
